,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
27,Pursell David A,Executive Vice President,2020-03-14,Option Exercise,0.0,7714.0,0.0,12389.0,Mar 16 03:19 PM,1763639,APA
28,Riney Stephen J,Executive Vice Pres & CFO,2021-02-18,Option Exercise,0.0,9000.0,0.0,122543.0,Feb 20 03:15 PM,1634257,APA
0,LEVINSON ARTHUR D,Director,2021-02-02,Sale,135.6,3416.0,463210.0,4532724.0,Feb 03 06:36 PM,1214128,AAPL
1,Adams Katherine L.,"SVP, GC and Secretary",2021-02-01,Sale,133.75,17000.0,2273749.0,316581.0,Feb 03 06:30 PM,1462356,AAPL
2,Adams Katherine L.,"SVP, GC and Secretary",2020-11-03,Sale,110.42,17000.0,1877109.0,306396.0,Nov 05 06:30 PM,1462356,AAPL
3,O'BRIEN DEIRDRE,Senior Vice President,2020-10-16,Sale,119.8,31200.0,3737869.0,135888.0,Oct 19 06:32 PM,1767094,AAPL
4,KONDO CHRIS,Principal Accounting Officer,2020-10-16,Sale,121.34,14840.0,1800686.0,26876.0,Oct 19 06:30 PM,1631982,AAPL
5,Maestri Luca,"Senior Vice President, CFO",2020-10-09,Sale,116.89,243431.0,28454650.0,110272.0,Oct 13 06:30 PM,1513362,AAPL
6,WILLIAMS JEFFREY E,COO,2020-10-02,Sale,113.59,257343.0,29232596.0,489260.0,Oct 05 06:33 PM,1496686,AAPL
7,COOK TIMOTHY D,Chief Executive Officer,2020-08-25,Sale,496.91,265160.0,131761779.0,837374.0,Aug 25 06:45 PM,1214156,AAPL
8,KONDO CHRIS,Principal Accounting Officer,2020-05-08,Sale,305.62,4491.0,1372539.0,7370.0,May 12 06:30 PM,1631982,AAPL
9,JUNG ANDREA,Director,2020-04-28,Option Exercise,48.95,9590.0,469389.0,33548.0,Apr 30 09:30 PM,1051401,AAPL
10,O'BRIEN DEIRDRE,Senior Vice President,2020-04-16,Sale,285.12,9137.0,2605141.0,33972.0,Apr 17 06:31 PM,1767094,AAPL
11,Maestri Luca,"Senior Vice President, CFO",2020-04-07,Sale,264.44,41062.0,10858445.0,27568.0,Apr 09 06:30 PM,1513362,AAPL
12,WILLIAMS JEFFREY E,COO,2020-04-02,Sale,241.44,41062.0,9914186.0,108329.0,Apr 03 06:31 PM,1496686,AAPL
0,Nalamasu Omkaram,"Senior Vice President, CTO",2020-12-21,Sale,86.5,800.0,69200.0,242541.0,Dec 22 07:22 PM,1510815,AMAT
1,Karsner Alexander,Director,2020-06-22,Sale,60.5,3467.0,209754.0,7508.0,Jun 22 07:59 PM,1446059,AMAT
2,Karsner Alexander,Director,2020-06-18,Sale,60.43,20027.0,1210232.0,10975.0,Jun 22 07:59 PM,1446059,AMAT
3,Forrest Stephen R,Director,2021-02-14,Sale,67.4,2000.0,134800.0,70955.0,Feb 19 08:00 PM,1437592,AMAT
0,Massaro Joseph R,"CFO and SVP, Business Ops",2020-11-02,Sale,96.91,4317.0,418363.0,150736.0,Nov 03 11:41 AM,1380017,APTV
1,SHERBIN DAVID M,"SVP, GC & Secretary",2020-09-28,Sale,90.0,11000.0,990000.0,87920.0,Sep 29 02:36 PM,1287967,APTV
0,Sanchez Francisco J,Director,2021-01-04,Option Exercise,0.0,3574.0,0.0,7944.0,Jan 06 04:41 PM,1607163,ADM
1,WESTBROOK KELVIN R,Director,2021-01-04,Option Exercise,0.0,4834.0,0.0,4834.0,Jan 06 04:41 PM,1190588,ADM
2,Dufour Pierre,Director,2021-01-04,Option Exercise,0.0,4047.0,0.0,22847.0,Jan 06 04:40 PM,1491544,ADM
3,Taets Joseph D.,Senior Vice President,2020-11-16,Sale,50.15,30000.0,1504500.0,190554.0,Nov 17 10:41 AM,1472510,ADM
4,Stott John P,"Group VP, Finance & Controller",2020-11-09,Option Exercise,26.25,10267.0,269509.0,48714.0,Nov 10 07:22 PM,1383984,ADM
5,Stott John P,"Group VP, Finance & Controller",2020-11-09,Sale,50.09,15000.0,751275.0,33714.0,Nov 10 07:22 PM,1383984,ADM
6,Taets Joseph D.,Senior Vice President,2020-10-22,Option Exercise,26.25,1661.0,43601.0,222215.0,Oct 23 09:48 AM,1472510,ADM
7,Taets Joseph D.,Senior Vice President,2020-10-22,Sale,51.48,1661.0,85507.0,220554.0,Oct 23 09:48 AM,1472510,ADM
8,Taets Joseph D.,Senior Vice President,2020-10-21,Option Exercise,26.25,5146.0,135083.0,225700.0,Oct 23 09:48 AM,1472510,ADM
9,Taets Joseph D.,Senior Vice President,2020-10-21,Sale,51.24,5146.0,263676.0,220554.0,Oct 23 09:48 AM,1472510,ADM
10,Taets Joseph D.,Senior Vice President,2020-10-20,Option Exercise,26.25,8135.0,213544.0,228689.0,Oct 22 09:22 AM,1472510,ADM
11,Taets Joseph D.,Senior Vice President,2020-10-20,Sale,51.11,8135.0,415739.0,220554.0,Oct 22 09:22 AM,1472510,ADM
12,LUCIANO JUAN R,President & CEO,2020-10-19,Option Exercise,26.17,112845.0,2953154.0,602937.0,Oct 20 12:03 PM,1455792,ADM
13,Taets Joseph D.,Senior Vice President,2020-10-19,Option Exercise,26.25,5260.0,138075.0,225814.0,Oct 20 12:02 PM,1472510,ADM
14,Taets Joseph D.,Senior Vice President,2020-10-19,Sale,51.22,5260.0,269417.0,220554.0,Oct 20 12:02 PM,1472510,ADM
15,LUCIANO JUAN R,President & CEO,2020-10-19,Sale,50.65,112845.0,5715398.0,490092.0,Oct 20 12:03 PM,1455792,ADM
16,LUCIANO JUAN R,President & CEO,2020-10-16,Option Exercise,26.17,23745.0,621407.0,513837.0,Oct 20 12:03 PM,1455792,ADM
17,Young Ray G,Chief Financial Officer,2020-10-16,Option Exercise,26.17,31357.0,820613.0,431335.0,Oct 20 12:02 PM,1416453,ADM
18,Young Ray G,Chief Financial Officer,2020-10-16,Sale,50.0,31357.0,1567913.0,399978.0,Oct 20 12:02 PM,1416453,ADM
19,LUCIANO JUAN R,President & CEO,2020-10-16,Sale,50.05,23745.0,1188437.0,490092.0,Oct 20 12:03 PM,1455792,ADM
20,LUCIANO JUAN R,President & CEO,2020-10-12,Option Exercise,26.17,57424.0,1502786.0,547516.0,Oct 14 11:00 AM,1455792,ADM
21,Morris Gregory A,Senior Vice President,2020-10-12,Option Exercise,33.18,21939.0,727936.0,186269.0,Oct 14 11:01 AM,1625065,ADM
22,Young Ray G,Chief Financial Officer,2020-10-12,Option Exercise,26.17,49020.0,1282853.0,448998.0,Oct 14 11:01 AM,1416453,ADM
23,Young Ray G,Chief Financial Officer,2020-10-12,Sale,50.02,49020.0,2451784.0,399978.0,Oct 14 11:01 AM,1416453,ADM
24,Morris Gregory A,Senior Vice President,2020-10-12,Sale,50.0,21939.0,1096950.0,164330.0,Oct 14 11:01 AM,1625065,ADM
25,LUCIANO JUAN R,President & CEO,2020-10-12,Sale,50.01,57424.0,2871602.0,490092.0,Oct 14 11:00 AM,1455792,ADM
26,Taets Joseph D.,Senior Vice President,2020-10-09,Option Exercise,26.25,21979.0,576949.0,242533.0,Oct 13 11:13 AM,1472510,ADM
27,Taets Joseph D.,Senior Vice President,2020-10-09,Sale,49.06,21979.0,1078378.0,220554.0,Oct 13 11:13 AM,1472510,ADM
28,Dufour Pierre,Director,2020-09-09,Buy,46.1,1025.0,47252.0,2095.0,Sep 10 09:17 AM,1491544,ADM
29,Morris Gregory A,Senior Vice President,2020-09-03,Option Exercise,26.25,5263.0,138154.0,169593.0,Sep 08 09:40 AM,1625065,ADM
30,Morris Gregory A,Senior Vice President,2020-09-03,Sale,46.0,5263.0,242098.0,164330.0,Sep 08 09:40 AM,1625065,ADM
31,Dufour Pierre,Director,2020-08-25,Buy,44.75,11100.0,496725.0,18800.0,Aug 25 04:25 PM,1491544,ADM
32,Morris Gregory A,Senior Vice President,2020-08-19,Sale,44.46,20000.0,889100.0,164330.0,Aug 20 03:09 PM,1625065,ADM
33,Morris Gregory A,Senior Vice President,2020-08-07,Option Exercise,26.17,4491.0,117529.0,188821.0,Aug 11 09:27 AM,1625065,ADM
34,Morris Gregory A,Senior Vice President,2020-08-07,Sale,44.0,4491.0,197604.0,184330.0,Aug 11 09:27 AM,1625065,ADM
35,Cuddy Christopher M,Senior Vice President,2020-06-05,Option Exercise,27.26,1929.0,52593.0,169729.0,Jun 08 12:20 PM,1635970,ADM
36,Cuddy Christopher M,Senior Vice President,2020-06-05,Sale,42.76,1929.0,82491.0,167800.0,Jun 08 12:20 PM,1635970,ADM
37,Morris Gregory A,Senior Vice President,2020-06-03,Option Exercise,30.71,3114.0,95631.0,187444.0,Jun 04 02:22 PM,1625065,ADM
38,Morris Gregory A,Senior Vice President,2020-06-03,Sale,40.0,3114.0,124560.0,184330.0,Jun 04 02:22 PM,1625065,ADM
39,Dufour Pierre,Director,2020-05-12,Buy,35.2,1070.0,37664.0,1070.0,May 13 11:32 AM,1491544,ADM
40,Sanchez Francisco J,Director,2020-03-06,Buy,36.95,1370.0,50622.0,4370.0,Mar 06 04:26 PM,1607163,ADM
0,Taxay Marc,SVP and General Counsel,2021-02-01,Option Exercise,63.68,748.0,47633.0,748.0,Feb 03 08:12 PM,1672685,ANET
1,Ullal Jayshree,President and CEO,2021-02-01,Option Exercise,79.61,2375.0,189068.0,17809.0,Feb 03 08:13 PM,1605809,ANET
2,Sadana Anshul,"SVP, Chief Operating Officer",2021-02-01,Option Exercise,44.39,3650.0,162013.0,5226.0,Feb 03 08:11 PM,1605807,ANET
3,MATHER ANN,Director,2021-02-01,Option Exercise,30.67,416.0,12759.0,1002.0,Feb 03 08:11 PM,1244892,ANET
4,Sadana Anshul,"SVP, Chief Operating Officer",2021-02-01,Sale,315.17,3650.0,1150375.0,1576.0,Feb 03 08:11 PM,1605807,ANET
5,Taxay Marc,SVP and General Counsel,2021-02-01,Sale,310.0,748.0,231880.0,0.0,Feb 03 08:12 PM,1672685,ANET
6,Ullal Jayshree,President and CEO,2021-02-01,Sale,315.0,2375.0,748115.0,15434.0,Feb 03 08:13 PM,1605809,ANET
7,MATHER ANN,Director,2021-02-01,Sale,310.0,416.0,128960.0,586.0,Feb 03 08:11 PM,1244892,ANET
8,McCool John F,Chief Platform Officer,2021-01-20,Option Exercise,132.75,83.0,11018.0,124.0,Jan 21 08:12 PM,1701967,ANET
9,McCool John F,Chief Platform Officer,2021-01-20,Sale,320.34,83.0,26588.0,41.0,Jan 21 08:12 PM,1701967,ANET
10,Duda Kenneth,CTO and SVP Software Eng.,2021-01-11,Option Exercise,3.33,10000.0,33300.0,18695.0,Jan 12 07:18 PM,1605808,ANET
11,Duda Kenneth,CTO and SVP Software Eng.,2021-01-11,Sale,302.75,10000.0,3027474.0,8695.0,Jan 12 07:18 PM,1605808,ANET
12,Duda Kenneth,CTO and SVP Software Eng.,2021-01-11,Sale,302.78,1089.0,329723.0,36460.0,Jan 12 07:18 PM,1605808,ANET
13,Duda Kenneth,CTO and SVP Software Eng.,2021-01-08,Sale,300.18,11310.0,3395027.0,151726.0,Jan 12 07:18 PM,1605808,ANET
14,Ullal Jayshree,President and CEO,2021-01-07,Option Exercise,244.2,1273.0,310867.0,16707.0,Jan 08 08:15 PM,1605809,ANET
15,Ullal Jayshree,President and CEO,2021-01-07,Sale,293.64,785.0,230508.0,564000.0,Jan 08 08:15 PM,1605809,ANET
16,Ullal Jayshree,President and CEO,2021-01-07,Sale,293.64,1273.0,373807.0,15434.0,Jan 08 08:15 PM,1605809,ANET
17,Ullal Jayshree,President and CEO,2021-01-07,Sale,293.64,785.0,230508.0,564000.0,Jan 08 08:16 PM,1605809,ANET
18,Ullal Jayshree,President and CEO,2021-01-06,Option Exercise,95.51,1375.0,131326.0,16809.0,Jan 08 08:15 PM,1605809,ANET
19,Ullal Jayshree,President and CEO,2021-01-06,Sale,288.77,1300.0,375401.0,564785.0,Jan 08 08:15 PM,1605809,ANET
20,Ullal Jayshree,President and CEO,2021-01-06,Sale,288.76,1375.0,397048.0,15434.0,Jan 08 08:15 PM,1605809,ANET
21,Taxay Marc,SVP and General Counsel,2021-01-04,Option Exercise,63.68,751.0,47822.0,751.0,Jan 06 09:09 PM,1672685,ANET
22,Sadana Anshul,"SVP, Chief Operating Officer",2021-01-04,Option Exercise,44.37,3650.0,161967.0,5226.0,Jan 06 09:09 PM,1605807,ANET
23,MATHER ANN,Director,2021-01-04,Option Exercise,30.67,417.0,12789.0,1003.0,Jan 06 09:08 PM,1244892,ANET
24,Ullal Jayshree,President and CEO,2021-01-04,Option Exercise,67.25,2209.0,148546.0,17643.0,Jan 06 09:09 PM,1605809,ANET
25,Ullal Jayshree,President and CEO,2021-01-04,Sale,284.77,114752.0,32678277.0,565435.0,Jan 06 09:09 PM,1605809,ANET
26,MATHER ANN,Director,2021-01-04,Sale,290.76,417.0,121247.0,586.0,Jan 06 09:08 PM,1244892,ANET
27,Sadana Anshul,"SVP, Chief Operating Officer",2021-01-04,Sale,284.64,3650.0,1038946.0,1576.0,Jan 06 09:09 PM,1605807,ANET
28,Taxay Marc,SVP and General Counsel,2021-01-04,Sale,290.76,751.0,218361.0,0.0,Jan 06 09:09 PM,1672685,ANET
29,Giancarlo Charles H,Director,2021-01-04,Sale,284.77,1665.0,474150.0,63324.0,Jan 06 09:08 PM,1299634,ANET
30,Ullal Jayshree,President and CEO,2021-01-04,Sale,283.63,107378.0,30455789.0,565435.0,Jan 06 09:09 PM,1605809,ANET
31,Ullal Jayshree,President and CEO,2021-01-04,Sale,284.22,2209.0,627845.0,15434.0,Jan 06 09:09 PM,1605809,ANET
32,Ullal Jayshree,President and CEO,2020-12-28,Option Exercise,244.2,60.0,14652.0,15494.0,Dec 30 06:31 PM,1605809,ANET
33,Ullal Jayshree,President and CEO,2020-12-28,Sale,293.11,60.0,17586.0,15434.0,Dec 30 06:31 PM,1605809,ANET
34,MATHER ANN,Director,2020-12-23,Option Exercise,27.69,1000.0,27692.0,1586.0,Dec 28 08:54 PM,1244892,ANET
35,MATHER ANN,Director,2020-12-23,Sale,290.11,1000.0,290110.0,586.0,Dec 28 08:54 PM,1244892,ANET
36,McCool John F,Chief Platform Officer,2020-12-21,Option Exercise,132.75,83.0,11018.0,124.0,Dec 23 06:12 PM,1701967,ANET
37,McCool John F,Chief Platform Officer,2020-12-21,Sale,283.36,83.0,23519.0,41.0,Dec 23 06:12 PM,1701967,ANET
38,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-11,Option Exercise,55.51,70899.0,3935937.0,85663.0,Dec 14 09:55 PM,1133206,ANET
39,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-11,Sale,277.89,70862.0,19692160.0,12451753.0,Dec 14 09:55 PM,1133206,ANET
40,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-11,Sale,277.88,70899.0,19701537.0,14764.0,Dec 14 09:55 PM,1133206,ANET
41,Duda Kenneth,CTO and SVP Software Eng.,2020-12-10,Option Exercise,3.33,10000.0,33300.0,18695.0,Dec 14 09:56 PM,1605808,ANET
42,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-10,Option Exercise,37.61,52552.0,1976301.0,67316.0,Dec 14 09:55 PM,1133206,ANET
43,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-10,Sale,276.3,52615.0,14537320.0,12522615.0,Dec 14 09:55 PM,1133206,ANET
44,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-12-10,Sale,276.27,52552.0,14518659.0,14764.0,Dec 14 09:55 PM,1133206,ANET
45,Duda Kenneth,CTO and SVP Software Eng.,2020-12-10,Sale,276.72,1091.0,301900.0,22075.0,Dec 14 09:56 PM,1605808,ANET
46,Duda Kenneth,CTO and SVP Software Eng.,2020-12-10,Sale,276.2,10000.0,2761954.0,8695.0,Dec 14 09:56 PM,1605808,ANET
47,Sadana Anshul,"SVP, Chief Operating Officer",2020-12-08,Option Exercise,61.25,7517.0,460437.0,10492.0,Dec 10 08:09 PM,1605807,ANET
48,Sadana Anshul,"SVP, Chief Operating Officer",2020-12-08,Sale,280.36,8916.0,2499717.0,1576.0,Dec 10 08:09 PM,1605807,ANET
49,Ullal Jayshree,President and CEO,2020-12-07,Option Exercise,95.51,1375.0,131326.0,16809.0,Dec 15 08:38 PM,1605809,ANET
50,Ullal Jayshree,President and CEO,2020-12-07,Sale,273.36,1375.0,375864.0,15434.0,Dec 15 08:38 PM,1605809,ANET
51,Giancarlo Charles H,Director,2020-12-04,Sale,269.99,1665.0,449537.0,64989.0,Dec 08 06:06 PM,1299634,ANET
52,Ullal Jayshree,President and CEO,2020-12-03,Sale,270.4,12062.0,3261610.0,626500.0,Dec 07 08:47 PM,1605809,ANET
53,Scheinman Daniel,Director,2020-12-02,Option Exercise,30.67,9334.0,286274.0,17818.0,Dec 03 08:36 PM,1605698,ANET
54,Scheinman Daniel,Director,2020-12-02,Sale,271.03,9334.0,2529823.0,8484.0,Dec 03 08:36 PM,1605698,ANET
55,Ullal Jayshree,President and CEO,2020-12-02,Sale,271.48,10293.0,2794355.0,2158206.0,Dec 03 08:37 PM,1605809,ANET
56,Ullal Jayshree,President and CEO,2020-12-02,Sale,270.98,22098.0,5988137.0,629710.0,Dec 03 08:37 PM,1605809,ANET
57,Sadana Anshul,"SVP, Chief Operating Officer",2020-12-01,Option Exercise,38.7,2737.0,105911.0,5712.0,Dec 03 08:36 PM,1605807,ANET
58,Ullal Jayshree,President and CEO,2020-12-01,Option Exercise,67.17,2208.0,148320.0,17642.0,Dec 03 08:37 PM,1605809,ANET
59,Taxay Marc,SVP and General Counsel,2020-12-01,Option Exercise,63.68,751.0,47822.0,2657.0,Dec 03 08:37 PM,1672685,ANET
60,Sadana Anshul,"SVP, Chief Operating Officer",2020-12-01,Sale,270.96,2737.0,741610.0,2975.0,Dec 03 08:36 PM,1605807,ANET
61,Brennan Ita M,"Senior Vice President, CFO",2020-12-01,Sale,271.61,3930.0,1067421.0,7047.0,Dec 03 08:36 PM,1494211,ANET
62,Ullal Jayshree,President and CEO,2020-12-01,Sale,272.07,2208.0,600735.0,15434.0,Dec 03 08:37 PM,1605809,ANET
63,Ullal Jayshree,President and CEO,2020-12-01,Sale,272.07,30549.0,8311524.0,638779.0,Dec 03 08:37 PM,1605809,ANET
64,Taxay Marc,SVP and General Counsel,2020-12-01,Sale,271.9,2657.0,722446.0,0.0,Dec 03 08:37 PM,1672685,ANET
65,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-25,Sale,272.06,1620.0,440739.0,2975.0,Nov 30 06:50 PM,1605807,ANET
66,Ullal Jayshree,President and CEO,2020-11-23,Sale,268.26,1670.0,447990.0,15434.0,Nov 24 08:25 PM,1605809,ANET
67,McCool John F,Chief Platform Officer,2020-11-23,Sale,268.85,1511.0,406228.0,41.0,Nov 24 08:24 PM,1701967,ANET
68,Battles Kelly Bodnar,Director,2020-11-20,Option Exercise,0.0,255.0,0.0,510.0,Nov 24 08:10 PM,1817763,ANET
69,TEMPLETON MARK B,Director,2020-11-20,Option Exercise,0.0,261.0,0.0,5763.0,Nov 24 08:11 PM,1201938,ANET
70,Scheinman Daniel,Director,2020-11-20,Option Exercise,0.0,220.0,0.0,8484.0,Nov 24 08:11 PM,1605698,ANET
71,MATHER ANN,Director,2020-11-20,Option Exercise,0.0,220.0,0.0,696.0,Nov 24 08:10 PM,1244892,ANET
72,Giancarlo Charles H,Director,2020-11-20,Option Exercise,0.0,220.0,0.0,11317.0,Nov 24 08:10 PM,1299634,ANET
73,Theodosopoulos Nikos,Director,2020-11-20,Option Exercise,0.0,261.0,0.0,4773.0,Nov 24 08:11 PM,1605860,ANET
74,BECHTOLSHEIM ANDREAS,Chief Development Officer,2020-11-20,Option Exercise,0.0,3313.0,0.0,16407.0,Nov 24 08:23 PM,1133206,ANET
75,Duda Kenneth,CTO and SVP Software Eng.,2020-11-20,Option Exercise,0.0,2751.0,0.0,10061.0,Nov 24 08:24 PM,1605808,ANET
76,Brennan Ita M,"Senior Vice President, CFO",2020-11-20,Option Exercise,0.0,1898.0,0.0,11920.0,Nov 24 08:23 PM,1494211,ANET
77,Ullal Jayshree,President and CEO,2020-11-20,Option Exercise,0.0,3313.0,0.0,18747.0,Nov 24 08:25 PM,1605809,ANET
78,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-20,Option Exercise,0.0,4288.0,0.0,6723.0,Nov 24 08:24 PM,1605807,ANET
79,McCool John F,Chief Platform Officer,2020-11-20,Option Exercise,3.61,3085.0,11151.0,3042.0,Nov 24 08:24 PM,1701967,ANET
80,Taxay Marc,SVP and General Counsel,2020-11-20,Option Exercise,0.0,2373.0,0.0,3085.0,Nov 24 08:25 PM,1672685,ANET
81,Battles Kelly Bodnar,Director,2020-11-20,Sale,271.07,200.0,54213.0,310.0,Nov 24 08:10 PM,1817763,ANET
82,MATHER ANN,Director,2020-11-20,Sale,273.0,110.0,30030.0,586.0,Nov 24 08:10 PM,1244892,ANET
83,McCool John F,Chief Platform Officer,2020-11-20,Sale,273.0,84.0,22932.0,41.0,Nov 24 08:24 PM,1701967,ANET
84,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-18,Option Exercise,62.08,1612.0,100078.0,4047.0,Nov 20 08:20 PM,1605807,ANET
85,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-18,Sale,280.05,1612.0,451443.0,2435.0,Nov 20 08:20 PM,1605807,ANET
86,Duda Kenneth,CTO and SVP Software Eng.,2020-11-17,Sale,275.15,8323.0,2290064.0,263944.0,Nov 18 07:03 PM,1605808,ANET
87,Theodosopoulos Nikos,Director,2020-11-16,Option Exercise,34.12,3375.0,115155.0,7887.0,Nov 17 07:31 PM,1605860,ANET
88,Theodosopoulos Nikos,Director,2020-11-16,Sale,275.3,3375.0,929153.0,4512.0,Nov 17 07:31 PM,1605860,ANET
89,Duda Kenneth,CTO and SVP Software Eng.,2020-11-16,Sale,275.14,11677.0,3212763.0,267611.0,Nov 18 07:03 PM,1605808,ANET
90,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-13,Option Exercise,59.04,7826.0,462013.0,11121.0,Nov 17 04:54 PM,1605807,ANET
91,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-13,Sale,270.41,8686.0,2348811.0,2435.0,Nov 17 04:54 PM,1605807,ANET
92,Duda Kenneth,CTO and SVP Software Eng.,2020-11-10,Option Exercise,3.33,10000.0,33300.0,17310.0,Nov 12 07:28 PM,1605808,ANET
93,Duda Kenneth,CTO and SVP Software Eng.,2020-11-10,Sale,258.68,10000.0,2586838.0,7310.0,Nov 12 07:28 PM,1605808,ANET
94,Duda Kenneth,CTO and SVP Software Eng.,2020-11-10,Sale,258.93,1089.0,281980.0,22290.0,Nov 12 07:28 PM,1605808,ANET
95,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-09,Option Exercise,44.48,382.0,16990.0,3677.0,Nov 10 06:32 PM,1605807,ANET
96,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-09,Sale,270.28,382.0,103248.0,3295.0,Nov 10 06:32 PM,1605807,ANET
97,Ullal Jayshree,President and CEO,2020-11-06,Option Exercise,95.51,1375.0,131326.0,16809.0,Nov 10 06:32 PM,1605809,ANET
98,Sadana Anshul,"SVP, Chief Operating Officer",2020-11-06,Option Exercise,30.67,2739.0,84005.0,6464.0,Nov 10 06:32 PM,1605807,ANET
99,Ullal Jayshree,President and CEO,2020-11-06,Sale,258.9,1375.0,355983.0,15434.0,Nov 10 06:32 PM,1605809,ANET
0,Hudson Scott R,Vice President,2020-12-14,Option Exercise,46.87,6650.0,311686.0,41837.0,Dec 15 05:35 PM,1482241,AJG
1,Hudson Scott R,Vice President,2020-12-14,Sale,121.09,6650.0,805215.0,35187.0,Dec 15 05:35 PM,1482241,AJG
2,Bay Walter D.,General Counsel,2020-12-10,Option Exercise,46.17,12600.0,581742.0,33022.0,Dec 11 05:26 PM,1410235,AJG
3,Bay Walter D.,General Counsel,2020-12-10,Sale,119.23,12600.0,1502298.0,20422.0,Dec 11 05:26 PM,1410235,AJG
4,Pietrucha Susan E,Chief Human Resources Officer,2020-12-02,Option Exercise,46.17,24950.0,1151942.0,26604.0,Dec 03 05:25 PM,1386997,AJG
5,Pietrucha Susan E,Chief Human Resources Officer,2020-12-02,Sale,116.71,24950.0,2911915.0,1654.0,Dec 03 05:25 PM,1386997,AJG
6,GALLAGHER J PATRICK JR,President & CEO,2020-11-27,Option Exercise,0.0,471.0,0.0,90182.0,Dec 01 05:42 PM,1186006,AJG
7,GALLAGHER J PATRICK JR,President & CEO,2020-11-20,Option Exercise,46.87,70700.0,3313709.0,137018.0,Nov 24 05:07 PM,1186006,AJG
8,JOHNSON DAVID S,Director,2020-11-09,Sale,113.31,840.0,95180.0,46338.0,Nov 10 04:21 PM,1192476,AJG
9,HOWELL DOUGLAS K,VP & Chief Financial Officer,2020-11-04,Option Exercise,46.87,60000.0,2812200.0,111818.0,Nov 06 04:24 PM,1222374,AJG
10,English Frank E. Jr.,Director,2020-11-04,Sale,111.78,1000.0,111780.0,5500.0,Nov 04 05:16 PM,1463048,AJG
11,HOWELL DOUGLAS K,VP & Chief Financial Officer,2020-11-04,Sale,112.3,60000.0,6738000.0,51818.0,Nov 06 04:24 PM,1222374,AJG
12,GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2020-11-02,Option Exercise,0.0,144963.0,0.0,329408.0,Nov 04 05:12 PM,1589933,AJG
13,GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2020-11-02,Sale,106.04,60813.0,6448611.0,268595.0,Nov 04 05:12 PM,1589933,AJG
14,McCurdy Kay W,Director,2020-08-24,Sale,103.0,1830.0,188490.0,30252.0,Aug 25 04:10 PM,1342075,AJG
15,English Frank E. Jr.,Director,2020-08-18,Sale,107.14,2500.0,267850.0,6500.0,Aug 20 08:19 PM,1463048,AJG
16,JOHNSON DAVID S,Director,2020-08-13,Sale,106.62,1000.0,106616.0,47178.0,Aug 14 04:13 PM,1192476,AJG
17,Pietrucha Susan E,Chief Human Resources Officer,2020-08-12,Option Exercise,46.17,1717.0,79274.0,3371.0,Aug 13 06:05 PM,1386997,AJG
18,Pietrucha Susan E,Chief Human Resources Officer,2020-08-12,Sale,108.47,1717.0,186243.0,1654.0,Aug 13 06:05 PM,1386997,AJG
19,Pietrucha Susan E,Chief Human Resources Officer,2020-08-11,Option Exercise,44.77,8700.0,389460.0,10354.0,Aug 13 06:05 PM,1386997,AJG
20,Pietrucha Susan E,Chief Human Resources Officer,2020-08-11,Sale,108.5,8700.0,943950.0,1654.0,Aug 13 06:05 PM,1386997,AJG
21,CARY RICHARD C,"Controller, CAO",2020-08-07,Option Exercise,47.94,5400.0,258883.0,39410.0,Aug 10 04:18 PM,1185998,AJG
22,CARY RICHARD C,"Controller, CAO",2020-08-07,Sale,106.0,5400.0,572400.0,34010.0,Aug 10 04:18 PM,1185998,AJG
23,Ziebell William F,VICE PRESIDENT,2020-08-06,Option Exercise,46.55,22400.0,1042748.0,32998.0,Aug 10 04:14 PM,1695709,AJG
24,Ziebell William F,VICE PRESIDENT,2020-08-06,Sale,105.29,22400.0,2358496.0,10598.0,Aug 10 04:14 PM,1695709,AJG
25,HOWELL DOUGLAS K,VP & Chief Financial Officer,2020-07-15,Option Exercise,0.0,3950.0,0.0,51818.0,Jul 17 04:26 PM,1222374,AJG
26,JOHNSON DAVID S,Director,2020-06-04,Sale,97.97,1000.0,97970.0,48178.0,Jun 05 04:15 PM,1192476,AJG
27,JOHNSON DAVID S,Director,2020-05-20,Sale,90.66,1000.0,90655.0,49178.0,May 22 04:36 PM,1192476,AJG
28,English Frank E. Jr.,Director,2020-05-14,Option Exercise,0.0,1850.0,0.0,9000.0,May 14 05:14 PM,1463048,AJG
