,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
5,Borden Ian Frederick,"President, International",2020-11-10,Sale,215.75,4149.0,895147.0,13721.0,Nov 12 11:00 AM,1647334,MCD
6,Henry Daniel,EVP - Chief Info. Officer,2020-11-07,Option Exercise,0.0,4294.0,0.0,4294.0,Nov 10 11:02 AM,1738974,MCD
7,Hoovel Catherine A.,VP - Chief Acctg Officer,2020-08-04,Sale,196.44,745.0,146348.0,891.0,Aug 06 02:23 PM,1686304,MCD
8,OZAN KEVIN M,EVP & CFO,2020-03-08,Option Exercise,0.0,15791.0,0.0,28147.0,Mar 10 03:13 PM,1425716,MCD
9,Krulewitch Jerome N,"EVP, Gen Counsel and Secretary",2020-03-08,Option Exercise,0.0,5686.0,0.0,5686.0,Mar 10 03:11 PM,1698387,MCD
10,Kempczinski Christopher J,President and CEO,2020-03-08,Option Exercise,0.0,11055.0,0.0,13635.0,Mar 10 03:09 PM,1598115,MCD
11,Hoovel Catherine A.,VP - Chief Acctg Officer,2020-03-08,Option Exercise,0.0,1055.0,0.0,1946.0,Mar 10 03:07 PM,1686304,MCD
12,Erlinger Joseph M.,"President, McDonald's USA",2020-03-08,Option Exercise,0.0,5686.0,0.0,10706.0,Mar 10 03:05 PM,1685800,MCD
13,DeBiase Francesca A.,EVP-Worldwide Supp Chain & Sus,2020-03-08,Option Exercise,0.0,2783.0,0.0,15201.0,Mar 10 03:03 PM,1735929,MCD
14,Borden Ian Frederick,"President, International",2020-03-08,Option Exercise,0.0,5686.0,0.0,16757.0,Mar 10 03:00 PM,1647334,MCD
15,Engelbert Catherine M.,Director,2021-02-28,Buy,192.13,1000.0,192130.0,1000.0,Mar 03 03:07 PM,1796439,MCD
16,Henry Daniel,EVP - Chief Info. Officer,2021-02-11,Sale,215.54,3035.0,654164.0,0.0,Feb 13 10:11 AM,1738974,MCD
0,McBride Kevin Thomas,"VP Finance, Corp. Controller",2021-02-02,Sale,57.17,589.0,33673.0,14214.0,Feb 04 04:22 PM,1723374,INTC
1,Bryant Gregory M,"EVP, GM, CCG",2021-02-02,Sale,57.17,3693.0,211129.0,95454.0,Feb 04 04:21 PM,1788745,INTC
2,Davis George S,Chief Financial Officer,2021-01-26,Buy,55.34,9095.0,503317.0,76823.0,Jan 28 04:11 PM,1379532,INTC
3,SWAN ROBERT HOLMES,CEO,2021-01-25,Buy,55.57,27244.0,1514004.0,345318.0,Jan 27 04:40 PM,1218363,INTC
4,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-11-02,Sale,44.96,2848.0,128046.0,71174.0,Nov 03 04:38 PM,1723693,INTC
5,McBride Kevin Thomas,"VP Finance, Corp. Controller",2020-11-02,Sale,44.96,589.0,26481.0,14214.0,Nov 03 04:34 PM,1723374,INTC
6,Bryant Gregory M,"EVP, GM, CCG",2020-11-02,Sale,44.96,3692.0,165992.0,95454.0,Nov 03 04:29 PM,1788745,INTC
7,SWAN ROBERT HOLMES,CEO,2020-10-28,Buy,44.96,8021.0,360624.0,309844.0,Oct 29 04:14 PM,1218363,INTC
8,McBride Kevin Thomas,"VP Finance, Corp. Controller",2020-09-21,Sale,49.28,4400.0,216832.0,14214.0,Sep 23 04:39 PM,1723374,INTC
9,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-08-04,Sale,48.68,244.0,11878.0,70058.0,Aug 05 05:37 PM,1723693,INTC
10,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-07-31,Sale,48.18,2847.0,137168.0,70058.0,Jul 31 04:38 PM,1723693,INTC
11,SWAN ROBERT HOLMES,CEO,2020-07-24,Buy,50.0,8021.0,401050.0,293594.0,Jul 28 05:04 PM,1218363,INTC
12,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-07-01,Sale,59.83,7018.0,419887.0,68942.0,Jul 02 04:39 PM,1723693,INTC
13,Rodgers Steven Ralph,EVP General Counsel,2020-07-01,Sale,60.0,567.0,34020.0,91929.0,Jul 02 04:37 PM,1741659,INTC
14,Bryant Gregory M,"EVP, GM, CCG",2020-06-30,Sale,58.71,5000.0,293550.0,91381.0,Jul 02 04:35 PM,1788745,INTC
15,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-05-04,Sale,57.08,243.0,13870.0,75960.0,May 05 04:11 PM,1723693,INTC
16,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-04-30,Sale,58.83,2848.0,167548.0,75960.0,May 04 05:33 PM,1723693,INTC
17,RENDUCHINTALA VENKATA S M,Group President (TSCG),2020-04-29,Sale,60.67,46544.0,2824032.0,95797.0,May 01 04:41 PM,1559658,INTC
18,Rodgers Steven Ralph,EVP General Counsel,2020-04-07,Sale,60.0,38220.0,2293200.0,89013.0,Apr 09 04:17 PM,1741659,INTC
19,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-04-01,Sale,52.81,10935.0,577476.0,74844.0,Apr 03 04:27 PM,1723693,INTC
20,Shenoy Navin,"EVP, GM - Data Platforms Group",2020-03-03,Sale,57.38,9932.0,569869.0,85779.0,Mar 04 07:44 PM,1723693,INTC
21,BRYANT ANDY D,Director,2020-03-03,Sale,57.38,9991.0,573274.0,406581.0,Mar 04 07:15 PM,1131061,INTC
22,McBride Kevin Thomas,"VP Finance, Corp. Controller",2021-02-20,Sale,65.67,491.0,32243.0,15592.0,Feb 24 04:27 PM,1723374,INTC
0,Vale Michael G.,Executive Vice President,2021-01-29,Option Exercise,87.89,30875.0,2713604.0,79155.0,Feb 01 01:30 PM,1527527,MMM
1,Vale Michael G.,Executive Vice President,2021-01-29,Sale,175.53,30875.0,5419520.0,48280.0,Feb 01 01:30 PM,1527527,MMM
2,Ashish Khandpur K,Executive Vice President,2020-12-17,Option Exercise,87.89,5760.0,506246.0,21719.0,Dec 18 10:24 AM,1614139,MMM
3,Ashish Khandpur K,Executive Vice President,2020-12-17,Sale,176.44,5760.0,1016296.0,15959.0,Dec 18 10:24 AM,1614139,MMM
4,Hammes Eric D.,Executive Vice President,2020-12-17,Sale,176.67,5076.0,896753.0,4778.0,Dec 18 10:20 AM,1610493,MMM
5,Lavers Jeffrey R,Executive Vice President,2020-12-08,Option Exercise,87.89,6219.0,546588.0,10643.0,Dec 09 10:06 AM,1820595,MMM
6,Lavers Jeffrey R,Executive Vice President,2020-12-08,Sale,172.09,6219.0,1070229.0,4424.0,Dec 09 10:06 AM,1820595,MMM
7,Fong Ivan K,"SVP, Gen Counsel & Secretary",2020-11-16,Option Exercise,89.25,15073.0,1345265.0,47886.0,Nov 17 02:01 PM,1342238,MMM
8,Fong Ivan K,"SVP, Gen Counsel & Secretary",2020-11-16,Sale,172.62,15073.0,2601901.0,32813.0,Nov 17 02:01 PM,1342238,MMM
9,Banovetz John Patrick,Senior Vice President,2020-08-19,Option Exercise,89.47,2228.0,199339.0,10506.0,Aug 20 01:07 PM,1711228,MMM
10,Banovetz John Patrick,Senior Vice President,2020-08-19,Sale,164.81,2228.0,367187.0,8278.0,Aug 20 01:07 PM,1711228,MMM
11,Shafer Stephen M,Senior Vice President,2020-06-01,Option Exercise,155.58,1298.0,201943.0,3438.0,Jun 03 01:27 PM,1771264,MMM
12,Vale Michael G.,Executive Vice President,2020-05-08,Option Exercise,89.47,7812.0,698940.0,54712.0,May 11 10:54 AM,1527527,MMM
13,Vale Michael G.,Executive Vice President,2020-05-08,Sale,148.34,14062.0,2085988.0,46900.0,May 11 10:54 AM,1527527,MMM
14,Hammes Eric D.,Executive Vice President,2020-05-06,Option Exercise,89.47,1026.0,91796.0,10827.0,May 07 10:52 AM,1610493,MMM
15,Hammes Eric D.,Executive Vice President,2020-05-06,Sale,146.36,1026.0,150165.0,9801.0,May 07 10:52 AM,1610493,MMM
16,Keel Paul A,Executive Vice President,2020-05-05,Option Exercise,89.47,8249.0,738038.0,25080.0,May 06 10:04 AM,1626337,MMM
17,Keel Paul A,Executive Vice President,2020-05-05,Sale,147.17,10249.0,1508297.0,16831.0,May 06 10:04 AM,1626337,MMM
18,Ashish Khandpur K,Executive Vice President,2020-05-04,Option Exercise,89.47,3605.0,322539.0,19193.0,May 05 11:29 AM,1614139,MMM
19,Silberhorn Ty R,Senior Vice President,2020-05-04,Option Exercise,101.49,14623.0,1484088.0,16571.0,May 05 11:35 AM,1772760,MMM
20,Silberhorn Ty R,Senior Vice President,2020-05-04,Sale,146.46,14623.0,2141685.0,1948.0,May 05 11:35 AM,1772760,MMM
21,Ashish Khandpur K,Executive Vice President,2020-05-04,Sale,146.85,3605.0,529399.0,15588.0,May 05 11:29 AM,1614139,MMM
22,Roman Michael F,"Chairman, President & CEO",2020-05-01,Option Exercise,89.47,10067.0,900694.0,57868.0,May 04 04:36 PM,1577544,MMM
23,Roman Michael F,"Chairman, President & CEO",2020-05-01,Sale,148.7,7894.0,1173827.0,49974.0,May 04 04:36 PM,1577544,MMM
24,Silberhorn Ty R,Senior Vice President,2021-02-21,Option Exercise,101.49,1967.0,199631.0,3849.0,Feb 24 10:33 AM,1772760,MMM
25,Silberhorn Ty R,Senior Vice President,2021-02-21,Sale,158.19,1967.0,311160.0,1882.0,Feb 24 10:33 AM,1772760,MMM
26,Vale Michael G.,Executive Vice President,2021-02-18,Sale,159.17,6250.0,994803.0,52604.0,Feb 19 01:11 PM,1527527,MMM
0,Pagni Marco Patrick Anthony,"EVP, Global CAO and GC",2020-11-11,Sale,41.55,5000.0,207725.0,34700.0,Nov 13 09:15 AM,1628672,WBA
0,Pickett Denise,"President, Glbl Services Group",2021-02-02,Option Exercise,65.43,30000.0,1962900.0,44918.0,Feb 04 04:15 PM,1730101,AXP
1,Pickett Denise,"President, Glbl Services Group",2021-02-02,Sale,119.09,29292.0,3488384.0,15626.0,Feb 04 04:15 PM,1730101,AXP
2,Marrs Anna,"Pres., Global Comm. Services",2020-11-10,Sale,119.56,2064.0,246772.0,0.0,Nov 12 02:06 PM,1753557,AXP
3,Buckminster Douglas E.,"Grp Pres, Glb Consumer Svcs",2020-11-06,Option Exercise,44.54,19779.0,880957.0,96633.0,Nov 10 03:03 PM,1477675,AXP
4,Buckminster Douglas E.,"Grp Pres, Glb Consumer Svcs",2020-11-06,Sale,96.85,14827.0,1435995.0,81806.0,Nov 10 03:03 PM,1477675,AXP
5,Pickett Denise,"President, Glbl Services Group",2020-08-18,Sale,96.62,2864.0,276720.0,10202.0,Aug 20 04:21 PM,1730101,AXP
6,Pike Lynn Ann,Director,2021-02-11,Buy,132.87,1000.0,132870.0,1065.0,Feb 13 03:37 PM,1397863,AXP
0,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-12-21,Buy,4.2,4000.0,16800.0,2896116.0,Dec 21 09:20 PM,773840,HON
1,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-12-17,Buy,4.2,15000.0,63000.0,2892116.0,Dec 21 09:20 PM,773840,HON
2,BURKE KEVIN,Director,2020-11-16,Option Exercise,57.58,1312.0,75545.0,20330.0,Nov 17 04:02 PM,1232006,HON
3,Deily Linnet F,Director,2020-11-16,Option Exercise,93.46,5732.0,535700.0,10462.0,Nov 17 04:01 PM,1344863,HON
4,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-13,Buy,4.18,17100.0,71478.0,2877116.0,Nov 17 09:40 PM,773840,HON
5,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-12,Buy,4.19,76100.0,318859.0,2860016.0,Nov 12 09:41 PM,773840,HON
6,DAVIS D SCOTT,Director,2020-11-11,Option Exercise,63.59,6224.0,395755.0,28194.0,Nov 12 04:34 PM,1227733,HON
7,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-11,Buy,4.18,34700.0,145046.0,2783916.0,Nov 12 09:41 PM,773840,HON
8,DAVIS D SCOTT,Director,2020-11-11,Sale,198.86,2111.0,419793.0,24955.0,Nov 12 04:34 PM,1227733,HON
9,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-10,Buy,4.19,45000.0,188550.0,2749216.0,Nov 12 09:41 PM,773840,HON
10,Kapur Vimal,"President & CEO, HBT",2020-11-09,Option Exercise,66.43,7352.0,488393.0,28288.0,Nov 10 04:07 PM,1742938,HON
11,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-09,Buy,4.18,135000.0,564300.0,2704216.0,Nov 12 09:41 PM,773840,HON
12,Kapur Vimal,"President & CEO, HBT",2020-11-09,Sale,194.38,7500.0,1457850.0,16081.0,Nov 10 04:07 PM,1742938,HON
13,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-06,Buy,4.2,5500.0,23100.0,2569216.0,Nov 06 09:40 PM,773840,HON
14,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-05,Buy,4.07,79467.0,323431.0,2563716.0,Nov 06 09:40 PM,773840,HON
15,Gautam Rajeev,"President & CEO, PMT",2020-11-05,Sale,182.35,29606.0,5398654.0,7234.0,Nov 09 04:09 PM,1671688,HON
16,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-04,Buy,4.0,68700.0,274800.0,2484249.0,Nov 06 09:40 PM,773840,HON
17,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-11-02,Buy,3.91,130951.0,512018.0,2415549.0,Nov 02 09:52 PM,773840,HON
18,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-10-30,Buy,3.79,117398.0,444938.0,2284598.0,Nov 02 09:52 PM,773840,HON
19,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-10-29,Buy,3.75,1700000.0,6375000.0,2167200.0,Nov 02 09:52 PM,773840,HON
20,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-10-28,Buy,3.64,220000.0,800800.0,467200.0,Oct 28 09:43 PM,773840,HON
21,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-10-27,Buy,3.56,150000.0,534000.0,247200.0,Oct 28 09:43 PM,773840,HON
22,HONEYWELL INTERNATIONAL INC,May be a member of 10% group,2020-10-26,Buy,3.39,44600.0,151194.0,97200.0,Oct 28 09:43 PM,773840,HON
23,Adamczyk Darius,Chairman and CEO,2020-09-28,Option Exercise,57.0,97162.0,5538234.0,200677.0,Sep 29 04:10 PM,1605056,HON
24,Adamczyk Darius,Chairman and CEO,2020-09-28,Sale,163.95,20000.0,3279000.0,118065.0,Sep 29 04:10 PM,1605056,HON
25,BURKE KEVIN,Director,2020-08-14,Option Exercise,57.58,1312.0,75545.0,19767.0,Aug 17 04:33 PM,1232006,HON
26,Lewis Gregory P,SrVP & Chief Financial Officer,2020-08-04,Option Exercise,54.32,3675.0,199626.0,22276.0,Aug 05 04:10 PM,1748656,HON
27,Madden Anne T,SrVP and General Counsel,2020-07-29,Option Exercise,57.0,21007.0,1197399.0,38164.0,Jul 30 08:22 PM,1684059,HON
28,BURKE KEVIN,Director,2020-05-15,Option Exercise,57.58,1313.0,75603.0,19287.0,May 15 05:20 PM,1232006,HON
29,DAVIS D SCOTT,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,22804.0,Apr 28 05:04 PM,1227733,HON
30,Washington Robin L,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,5995.0,Apr 28 05:02 PM,1327145,HON
31,Paz George,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,15610.0,Apr 28 05:03 PM,1235682,HON
32,Lieblein Grace,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,6016.0,Apr 28 05:01 PM,1564342,HON
33,Deily Linnet F,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,6344.0,Apr 28 05:01 PM,1344863,HON
34,HOLLICK CLIVE R,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,17493.0,Apr 28 04:59 PM,1136549,HON
35,Gregg Judd A.,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,12122.0,Apr 28 04:58 PM,1514445,HON
36,Pardo Jaime Chico,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,932.0,Apr 28 04:56 PM,1070785,HON
37,BURKE KEVIN,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,17974.0,Apr 28 04:55 PM,1232006,HON
38,AYER WILLIAM S,Director,2020-04-24,Option Exercise,134.3,429.0,57615.0,4983.0,Apr 28 04:54 PM,1188789,HON
39,Gregg Judd A.,Director,2021-02-21,Option Exercise,57.58,5250.0,302295.0,14693.0,Feb 25 04:04 PM,1514445,HON
40,James Mark R.,SVP-HR Security & Comms,2021-02-20,Option Exercise,61.72,241594.0,14909974.0,342607.0,Feb 24 05:04 PM,1417954,HON
41,Paz George,Director,2021-02-18,Option Exercise,45.81,5250.0,240503.0,16524.0,Feb 20 04:09 PM,1235682,HON
42,Deily Linnet F,Director,2021-02-18,Sale,179.01,2003.0,358557.0,6045.0,Feb 20 04:06 PM,1344863,HON
43,BURKE KEVIN,Director,2021-02-14,Option Exercise,57.58,1313.0,75603.0,18261.0,Feb 19 04:03 PM,1232006,HON
0,Lore Marc E.,Executive Vice President,2021-01-21,Sale,145.0,35000.0,5075062.0,1186279.0,Jan 21 06:21 PM,1684616,WMT
1,WALTON JIM C,10% Owner,2020-12-30,Sale,144.23,1588645.0,229124309.0,372175368.0,Dec 30 06:52 PM,1219106,WMT
2,WALTON S ROBSON,Director,2020-12-30,Sale,144.23,1588645.0,229124309.0,372175368.0,Dec 30 06:47 PM,1219112,WMT
3,WALTON ALICE L,10% Owner,2020-12-30,Sale,144.23,1588645.0,229124309.0,372175368.0,Dec 30 06:44 PM,1013440,WMT
4,WALTON JIM C,10% Owner,2020-12-29,Sale,144.42,411355.0,59408659.0,378554613.0,Dec 30 06:52 PM,1219106,WMT
5,WALTON S ROBSON,Director,2020-12-29,Sale,144.42,411355.0,59408659.0,378554613.0,Dec 30 06:47 PM,1219112,WMT
6,WALTON ALICE L,10% Owner,2020-12-29,Sale,144.42,411355.0,59408659.0,378554613.0,Dec 30 06:44 PM,1013440,WMT
7,WALTON ALICE L,10% Owner,2020-12-23,Sale,143.3,548602.0,78617349.0,378965968.0,Dec 23 06:25 PM,1013440,WMT
8,WALTON JIM C,10% Owner,2020-12-23,Sale,143.3,548602.0,78617349.0,378965968.0,Dec 23 06:19 PM,1219106,WMT
9,WALTON S ROBSON,Director,2020-12-23,Sale,143.3,548602.0,78617349.0,378965968.0,Dec 23 06:16 PM,1219112,WMT
10,WALTON ALICE L,10% Owner,2020-12-22,Sale,144.55,376398.0,54409250.0,379643570.0,Dec 23 06:25 PM,1013440,WMT
11,WALTON JIM C,10% Owner,2020-12-22,Sale,144.55,376398.0,54409250.0,379643570.0,Dec 23 06:19 PM,1219106,WMT
12,WALTON S ROBSON,Director,2020-12-22,Sale,144.55,376398.0,54409250.0,379643570.0,Dec 23 06:16 PM,1219112,WMT
13,WALTON ALICE L,10% Owner,2020-12-21,Sale,145.85,1105000.0,161165608.0,380923968.0,Dec 23 06:25 PM,1013440,WMT
14,WALTON JIM C,10% Owner,2020-12-21,Sale,145.85,1105000.0,161165608.0,380923968.0,Dec 23 06:19 PM,1219106,WMT
15,WALTON S ROBSON,Director,2020-12-21,Sale,145.85,1105000.0,161165608.0,380923968.0,Dec 23 06:16 PM,1219112,WMT
16,WALTON S ROBSON,Director,2020-12-18,Sale,145.88,917433.0,133835823.0,382028968.0,Dec 18 06:13 PM,1219112,WMT
17,WALTON JIM C,10% Owner,2020-12-18,Sale,145.88,917433.0,133835823.0,382028968.0,Dec 18 06:11 PM,1219106,WMT
18,WALTON ALICE L,10% Owner,2020-12-18,Sale,145.88,917433.0,133835823.0,382028968.0,Dec 18 06:04 PM,1013440,WMT
19,WALTON S ROBSON,Director,2020-12-17,Sale,146.01,579718.0,84646574.0,382946401.0,Dec 18 06:13 PM,1219112,WMT
20,WALTON JIM C,10% Owner,2020-12-17,Sale,146.01,579718.0,84646574.0,382946401.0,Dec 18 06:11 PM,1219106,WMT
21,WALTON ALICE L,10% Owner,2020-12-17,Sale,146.01,579718.0,84646574.0,382946401.0,Dec 18 06:04 PM,1013440,WMT
22,WALTON ALICE L,10% Owner,2020-12-16,Sale,145.85,328703.0,47942234.0,383526119.0,Dec 16 06:50 PM,1013440,WMT
23,WALTON S ROBSON,Director,2020-12-16,Sale,145.85,328703.0,47942234.0,383526119.0,Dec 16 06:46 PM,1219112,WMT
24,WALTON JIM C,10% Owner,2020-12-16,Sale,145.85,328703.0,47942234.0,383526119.0,Dec 16 06:43 PM,1219106,WMT
25,WALTON ALICE L,10% Owner,2020-12-15,Sale,145.59,288372.0,41985502.0,384278322.0,Dec 16 06:50 PM,1013440,WMT
26,WALTON S ROBSON,Director,2020-12-15,Sale,145.59,288372.0,41985502.0,384278322.0,Dec 16 06:46 PM,1219112,WMT
27,WALTON JIM C,10% Owner,2020-12-15,Sale,145.59,288372.0,41985502.0,384278322.0,Dec 16 06:43 PM,1219106,WMT
28,Lore Marc E.,Executive Vice President,2020-12-15,Sale,145.52,90000.0,13096551.0,1318276.0,Dec 17 06:10 PM,1684616,WMT
29,WALTON ALICE L,10% Owner,2020-12-14,Sale,146.46,204721.0,29982445.0,384566694.0,Dec 16 06:50 PM,1013440,WMT
30,WALTON S ROBSON,Director,2020-12-14,Sale,146.46,204721.0,29982445.0,384566694.0,Dec 16 06:46 PM,1219112,WMT
31,WALTON JIM C,10% Owner,2020-12-14,Sale,146.46,204721.0,29982445.0,384566694.0,Dec 16 06:43 PM,1219106,WMT
32,WALTON JIM C,10% Owner,2020-12-11,Sale,146.91,300940.0,44212079.0,384771415.0,Dec 11 06:26 PM,1219106,WMT
33,WALTON ALICE L,10% Owner,2020-12-11,Sale,146.91,300940.0,44212079.0,384771415.0,Dec 11 06:32 PM,1013440,WMT
34,WALTON S ROBSON,Director,2020-12-11,Sale,146.91,300940.0,44212079.0,384771415.0,Dec 11 06:29 PM,1219112,WMT
35,WALTON JIM C,10% Owner,2020-12-10,Sale,147.39,413653.0,60970361.0,385312355.0,Dec 11 06:26 PM,1219106,WMT
36,WALTON ALICE L,10% Owner,2020-12-10,Sale,147.39,413653.0,60970361.0,385312355.0,Dec 11 06:32 PM,1013440,WMT
37,WALTON S ROBSON,Director,2020-12-10,Sale,147.39,413653.0,60970361.0,385312355.0,Dec 11 06:29 PM,1219112,WMT
38,WALTON JIM C,10% Owner,2020-12-09,Sale,148.21,416460.0,61725078.0,385726008.0,Dec 11 06:26 PM,1219106,WMT
39,WALTON ALICE L,10% Owner,2020-12-09,Sale,148.21,416460.0,61725078.0,385726008.0,Dec 11 06:32 PM,1013440,WMT
40,WALTON S ROBSON,Director,2020-12-09,Sale,148.21,416460.0,61725078.0,385726008.0,Dec 11 06:29 PM,1219112,WMT
41,WALTON ALICE L,10% Owner,2020-12-03,Sale,149.21,239331.0,35710022.0,386142468.0,Dec 04 05:43 PM,1013440,WMT
42,WALTON S ROBSON,Director,2020-12-03,Sale,149.21,239331.0,35710022.0,386142468.0,Dec 04 05:40 PM,1219112,WMT
43,WALTON JIM C,10% Owner,2020-12-03,Sale,149.21,239331.0,35710022.0,386142468.0,Dec 04 05:32 PM,1219106,WMT
44,WALTON ALICE L,10% Owner,2020-12-02,Sale,150.81,183156.0,27621006.0,386381799.0,Dec 04 05:43 PM,1013440,WMT
45,WALTON S ROBSON,Director,2020-12-02,Sale,150.81,183156.0,27621006.0,386381799.0,Dec 04 05:40 PM,1219112,WMT
46,WALTON JIM C,10% Owner,2020-12-02,Sale,150.81,183156.0,27621006.0,386381799.0,Dec 04 05:32 PM,1219106,WMT
47,WALTON ALICE L,10% Owner,2020-12-01,Sale,152.43,177513.0,27058036.0,386564955.0,Dec 01 07:02 PM,1013440,WMT
48,WALTON JIM C,10% Owner,2020-12-01,Sale,152.43,177513.0,27058036.0,386564955.0,Dec 01 06:59 PM,1219106,WMT
49,WALTON S ROBSON,Director,2020-12-01,Sale,152.43,177513.0,27058036.0,386564955.0,Dec 01 06:57 PM,1219112,WMT
50,WALTON ALICE L,10% Owner,2020-11-30,Sale,152.49,500000.0,76244807.0,386742468.0,Dec 01 07:02 PM,1013440,WMT
51,WALTON JIM C,10% Owner,2020-11-30,Sale,152.49,500000.0,76244807.0,386742468.0,Dec 01 06:59 PM,1219106,WMT
52,WALTON S ROBSON,Director,2020-11-30,Sale,152.49,500000.0,76244807.0,386742468.0,Dec 01 06:57 PM,1219112,WMT
53,WALTON ALICE L,10% Owner,2020-11-25,Sale,151.88,10000.0,1518843.0,387242468.0,Nov 25 05:27 PM,1013440,WMT
54,WALTON S ROBSON,Director,2020-11-25,Sale,151.88,10000.0,1518843.0,387242468.0,Nov 25 05:25 PM,1219112,WMT
55,WALTON JIM C,10% Owner,2020-11-25,Sale,151.88,10000.0,1518843.0,387242468.0,Nov 25 05:23 PM,1219106,WMT
56,WALTON ALICE L,10% Owner,2020-11-23,Sale,150.35,250000.0,37588279.0,387252468.0,Nov 25 05:27 PM,1013440,WMT
57,WALTON S ROBSON,Director,2020-11-23,Sale,150.35,250000.0,37588279.0,387252468.0,Nov 25 05:25 PM,1219112,WMT
58,WALTON JIM C,10% Owner,2020-11-23,Sale,150.35,250000.0,37588279.0,387252468.0,Nov 25 05:23 PM,1219106,WMT
59,WALTON S ROBSON,Director,2020-11-20,Sale,150.95,450000.0,67927492.0,387502468.0,Nov 20 06:21 PM,1219112,WMT
60,WALTON JIM C,10% Owner,2020-11-20,Sale,150.95,450000.0,67927492.0,387502468.0,Nov 20 06:18 PM,1219106,WMT
61,WALTON ALICE L,10% Owner,2020-11-20,Sale,150.95,450000.0,67927492.0,387502468.0,Nov 20 06:16 PM,1013440,WMT
62,McKenna Judith J,Executive Vice President,2020-11-18,Sale,150.49,10000.0,1504936.0,326771.0,Nov 20 05:37 PM,1729667,WMT
63,Brand Rachel L,Executive Vice President,2020-11-18,Sale,149.99,10000.0,1499862.0,134314.0,Nov 20 05:26 PM,1736097,WMT
64,Lore Marc E.,Executive Vice President,2020-11-06,Sale,145.05,85000.0,12329331.0,1453819.0,Nov 10 04:50 PM,1684616,WMT
65,Lore Marc E.,Executive Vice President,2020-10-14,Sale,144.55,85000.0,12286602.0,1584368.0,Oct 16 05:07 PM,1684616,WMT
66,WALTON ALICE L,10% Owner,2020-09-29,Sale,137.2,752085.0,103182830.0,388652468.0,Sep 29 07:17 PM,1013440,WMT
67,WALTON JIM C,10% Owner,2020-09-29,Sale,137.2,752085.0,103182830.0,388652468.0,Sep 29 07:14 PM,1219106,WMT
68,WALTON S ROBSON,Director,2020-09-29,Sale,137.2,752085.0,103182830.0,388652468.0,Sep 29 07:09 PM,1219112,WMT
69,Lore Marc E.,Executive Vice President,2020-09-10,Sale,138.54,85000.0,11775585.0,1707160.0,Sep 14 05:24 PM,1684616,WMT
70,Chojnowski David,Senior Vice President,2020-08-19,Sale,134.24,4605.0,618175.0,30620.0,Aug 20 05:30 PM,1502438,WMT
71,Lore Marc E.,Executive Vice President,2020-08-03,Sale,129.22,85000.0,10983432.0,1829952.0,Aug 04 07:36 PM,1684616,WMT
72,Lore Marc E.,Executive Vice President,2020-07-07,Sale,123.34,85000.0,10484164.0,1952743.0,Jul 09 09:19 PM,1684616,WMT
73,Lore Marc E.,Executive Vice President,2020-06-09,Sale,120.89,85000.0,10275327.0,2075532.0,Jun 11 06:14 PM,1684616,WMT
74,McLay Kathryn J.,Executive Vice President,2020-05-21,Sale,126.0,7324.0,922824.0,51526.0,May 22 06:48 PM,1794573,WMT
75,Lore Marc E.,Executive Vice President,2020-05-07,Sale,123.05,85000.0,10459301.0,2198322.0,May 08 07:54 PM,1684616,WMT
76,Lore Marc E.,Executive Vice President,2020-04-15,Sale,128.52,85000.0,10924618.0,2321113.0,Apr 17 05:46 PM,1684616,WMT
